GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2017091710,2017-09-17,3,0,16,DAL,DEN,1,10,75,,0,,0,"(:16) (NO HUDDLE, SHOTGUN) PENALTY ON DAL-71-L.COLLINS, FALSE START, 5 YARDS, ENFORCED AT DEN 25 - NO PLAY.",0,,,2017,0,"NO HUDDLE SHOTGUN","NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,25,OPP,1,DAL,1,"FALSE START",5
2017091710,2017-09-17,3,0,42,DAL,DEN,4,1,70,,1,,0,"(:42) (NO HUDDLE, SHOTGUN) 21-E.ELLIOTT UP THE MIDDLE TO DEN 25 FOR 5 YARDS (91-K.EDEBALI; 31-J.SIMMONS).",0,,,2017,5,"NO HUDDLE SHOTGUN",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,30,OPP,0,,0,,0
2017092400,2017-09-24,3,9,42,JAX,BAL,0,0,85,,1,,0,"2-J.MYERS EXTRA POINT IS GOOD, CENTER-43-M.OVERTON, HOLDER-3-B.NORTMAN.",0,,,2017,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2017092400,2017-09-24,3,9,49,JAX,BAL,2,8,70,,1,,0,"(9:49) 5-B.BORTLES PASS DEEP MIDDLE TO 89-M.LEWIS FOR 30 YARDS, TOUCHDOWN.",0,,,2017,30,"UNDER CENTER",PASS,0,1,0,1,"DEEP MIDDLE",0,0,0,,0,0,0,0,0,0,,30,OPP,0,,0,,0
2017092400,2017-09-24,3,10,25,JAX,BAL,1,10,68,,0,,0,"(10:25) 27-L.FOURNETTE LEFT GUARD TO BAL 30 FOR 2 YARDS (57-C.MOSLEY).",0,,,2017,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",32,OPP,0,,0,,0
2017092400,2017-09-24,2,0,42,JAX,BAL,4,3,89,,0,,0,"(:42) (FIELD GOAL FORMATION) 2-J.MYERS 29 YARD FIELD GOAL IS GOOD, CENTER-43-M.OVERTON, HOLDER-3-B.NORTMAN.",0,,,2017,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,11,OPP,0,,0,,0
2017092400,2017-09-24,2,0,46,JAX,BAL,3,3,89,,0,,0,"(:46) (SHOTGUN) 5-B.BORTLES PASS INCOMPLETE SHORT LEFT TO 84-K.COLE (29-M.HUMPHREY).",0,,,2017,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,11,OPP,0,,0,,0
2017092400,2017-09-24,2,0,53,JAX,BAL,2,9,83,,0,,0,"(:53) (NO HUDDLE, SHOTGUN) 5-B.BORTLES PASS SHORT MIDDLE TO 88-A.HURNS TO BAL 11 FOR 6 YARDS (21-L.WEBB).",0,,,2017,6,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,17,OPP,0,,0,,0
2017092400,2017-09-24,2,1,19,JAX,BAL,1,10,82,,0,,0,"(1:19) (SHOTGUN) 27-L.FOURNETTE LEFT GUARD TO BAL 17 FOR 1 YARD (69-W.HENRY).",0,,,2017,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",18,OPP,0,,0,,0
2017092400,2017-09-24,2,1,25,JAX,BAL,1,10,53,,0,,0,"(1:25) (SHOTGUN) 5-B.BORTLES PASS INCOMPLETE DEEP LEFT TO 11-M.LEE. PENALTY ON BAL-29-M.HUMPHREY, DEFENSIVE PASS INTERFERENCE, 29 YARDS, ENFORCED AT BAL 47 - NO PLAY.",0,,,2017,0,SHOTGUN,PASS,0,1,1,0,"DEEP LEFT",0,0,0,,0,0,0,1,0,0,,47,OPP,1,BAL,1,"DEFENSIVE PASS INTERFERENCE",29
2017092400,2017-09-24,2,4,55,JAX,BAL,0,0,85,,1,,0,"2-J.MYERS EXTRA POINT IS GOOD, CENTER-43-M.OVERTON, HOLDER-3-B.NORTMAN.",0,,,2017,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2017092400,2017-09-24,2,5,4,JAX,BAL,2,5,95,,0,,0,"(5:04) 5-B.BORTLES PASS INCOMPLETE SHORT RIGHT TO 11-M.LEE (29-M.HUMPHREY).",0,,,2017,0,"UNDER CENTER",PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,5,OPP,0,,0,,0
2017092400,2017-09-24,2,5,8,JAX,BAL,1,5,95,,0,,0,"(5:08) 5-B.BORTLES PASS INCOMPLETE SHORT RIGHT TO 11-M.LEE.",0,,,2017,0,"UNDER CENTER",PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,5,OPP,0,,0,,0
2017092400,2017-09-24,2,5,48,JAX,BAL,3,7,88,,1,,0,"(5:48) (SHOTGUN) 5-B.BORTLES SCRAMBLES LEFT END RAN OB AT BAL 5 FOR 7 YARDS (24-B.CARR).",0,,,2017,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,12,OPP,0,,0,,0
2017092400,2017-09-24,2,6,32,JAX,BAL,2,10,85,,0,,0,"(6:32) 27-L.FOURNETTE LEFT GUARD TO BAL 12 FOR 3 YARDS (32-E.WEDDLE).",0,,,2017,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",15,OPP,0,,0,,0
2017092400,2017-09-24,2,6,38,JAX,BAL,1,10,85,,0,,0,"(6:38) 5-B.BORTLES PASS INCOMPLETE SHORT RIGHT. QB THREW THE BALL AWAY TO AVOID A SACK.",0,,,2017,0,"UNDER CENTER",PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2017092400,2017-09-24,2,7,25,JAX,BAL,2,7,75,,1,,0,"(7:25) 5-B.BORTLES PASS SHORT RIGHT TO 27-L.FOURNETTE TO BAL 15 FOR 10 YARDS (48-P.ONWUASOR).",0,,,2017,10,"UNDER CENTER",PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,25,OPP,0,,0,,0
2017092400,2017-09-24,2,8,6,JAX,BAL,1,10,72,,0,,0,"(8:06) 27-L.FOURNETTE RIGHT TACKLE TO BAL 25 FOR 3 YARDS (69-W.HENRY; 48-P.ONWUASOR).",0,,,2017,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",28,OPP,0,,0,,0
2017092400,2017-09-24,2,10,54,JAX,BAL,4,4,73,,0,,0,"(10:54) (FIELD GOAL FORMATION) 2-J.MYERS 45 YARD FIELD GOAL IS GOOD, CENTER-43-M.OVERTON, HOLDER-3-B.NORTMAN.",0,,,2017,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,27,OPP,0,,0,,0
2017092400,2017-09-24,2,11,33,JAX,BAL,3,11,66,,0,,0,"(11:33) (SHOTGUN) 5-B.BORTLES PASS SHORT LEFT TO 11-M.LEE PUSHED OB AT BAL 27 FOR 7 YARDS (57-C.MOSLEY).",0,,,2017,7,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,34,OPP,0,,0,,0
2017092400,2017-09-24,2,12,21,JAX,BAL,2,22,55,,0,,0,"(12:21) (SHOTGUN) 5-B.BORTLES PASS SHORT MIDDLE TO 33-C.IVORY TO BAL 34 FOR 11 YARDS (57-C.MOSLEY).",0,,,2017,11,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0
2017092400,2017-09-24,2,12,45,JAX,BAL,2,17,60,,0,,0,"(12:45) PENALTY ON JAX-77-P.OMAMEH, FALSE START, 5 YARDS, ENFORCED AT BAL 40 - NO PLAY.",0,,,2017,0,"UNDER CENTER","NO PLAY",0,0,0,0,,0,0,0,,0,0,0,1,0,0,,40,OPP,1,JAX,1,"FALSE START",5
2017092400,2017-09-24,2,13,25,JAX,BAL,1,20,57,,0,,0,"(13:25) 33-C.IVORY RIGHT END TO BAL 40 FOR 3 YARDS (48-P.ONWUASOR).",0,,,2017,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",43,OPP,0,,0,,0
2017092400,2017-09-24,2,13,50,JAX,BAL,1,10,67,,0,,0,"(13:50) (SHOTGUN) 30-C.GRANT RIGHT END TO BAL 33 FOR NO GAIN (23-T.JEFFERSON). PENALTY ON JAX-78-J.PARNELL, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BAL 33 - NO PLAY.",0,,,2017,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,"RIGHT END",33,OPP,1,JAX,1,"OFFENSIVE HOLDING",10
2017092400,2017-09-24,2,14,21,JAX,BAL,4,1,61,,1,,0,"(14:21) 27-L.FOURNETTE RIGHT END TO BAL 33 FOR 6 YARDS (22-J.SMITH). BAL-96-B.URBAN WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.",0,,,2017,6,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",39,OPP,0,,0,,0
2017092400,2017-09-24,2,15,0,JAX,BAL,3,2,60,,0,,0,"(15:00) 27-L.FOURNETTE LEFT TACKLE TO BAL 39 FOR 1 YARD (94-C.DAVIS).",0,,,2017,1,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT TACKLE",40,OPP,0,,0,,0
2017092400,2017-09-24,1,0,7,JAX,BAL,2,4,58,,0,,0,"(:07) 5-B.BORTLES SCRAMBLES RIGHT END TO BAL 40 FOR 2 YARDS (55-T.SUGGS).",0,,,2017,2,"UNDER CENTER",SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,42,OPP,0,,0,,0
2017092400,2017-09-24,1,0,48,JAX,BAL,1,10,52,,0,,0,"(:48) 5-B.BORTLES PASS SHORT MIDDLE TO 27-L.FOURNETTE TO BAL 42 FOR 6 YARDS (48-P.ONWUASOR).",0,,,2017,6,"UNDER CENTER",PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,48,OPP,0,,0,,0
2017092400,2017-09-24,1,3,32,JAX,BAL,0,0,85,,1,,0,"2-J.MYERS EXTRA POINT IS GOOD, CENTER-43-M.OVERTON, HOLDER-3-B.NORTMAN.",0,,,2017,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2017092400,2017-09-24,1,3,39,JAX,BAL,1,10,83,,1,,0,"(3:39) 5-B.BORTLES PASS SHORT RIGHT TO 89-M.LEWIS FOR 17 YARDS, TOUCHDOWN. ON THE PLAY ACTION PASS BORTLES FINDS LEWIS FOR THE TOUCHDOWN",0,,,2017,17,"UNDER CENTER",PASS,0,1,0,1,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,17,OPP,0,,0,,0
2017092400,2017-09-24,1,4,23,JAX,BAL,1,10,70,,1,,0,"(4:23) 5-B.BORTLES PASS SHORT RIGHT TO 84-K.COLE TO BAL 17 FOR 13 YARDS (22-J.SMITH).",0,,,2017,13,"UNDER CENTER",PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,30,OPP,0,,0,,0
2017092400,2017-09-24,1,5,0,JAX,BAL,1,10,55,,1,,0,"(5:00) 27-L.FOURNETTE RIGHT TACKLE TO BAL 30 FOR 15 YARDS (32-E.WEDDLE).",0,,,2017,15,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",45,OPP,0,,0,,0
2017092400,2017-09-24,1,9,9,JAX,BAL,4,3,95,,0,,0,"(9:09) (FIELD GOAL FORMATION) 2-J.MYERS 23 YARD FIELD GOAL IS GOOD, CENTER-43-M.OVERTON, HOLDER-3-B.NORTMAN.",0,,,2017,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,5,OPP,0,,0,,0
2017092400,2017-09-24,1,9,52,JAX,BAL,3,12,86,,0,,0,"(9:52) (SHOTGUN) 5-B.BORTLES SCRAMBLES UP THE MIDDLE TO BAL 5 FOR 9 YARDS (32-E.WEDDLE).",0,,,2017,9,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,14,OPP,0,,0,,0
2017092400,2017-09-24,1,10,25,JAX,BAL,2,10,88,,0,,0,"(10:25) (SHOTGUN) 33-C.IVORY RIGHT GUARD TO BAL 14 FOR -2 YARDS (21-L.WEBB).",0,,,2017,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",12,OPP,0,,0,,0
2017092400,2017-09-24,1,10,33,JAX,BAL,1,10,88,,0,,0,"(10:33) (SHOTGUN) 5-B.BORTLES PASS INCOMPLETE SHORT MIDDLE TO 89-M.LEWIS. PASS OVERTHROWN THROUGH THE BACK OF THE END ZONE",0,,,2017,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,12,OPP,0,,0,,0
2017092400,2017-09-24,1,11,18,JAX,BAL,3,10,74,,1,,0,"(11:18) (SHOTGUN) 5-B.BORTLES PASS SHORT RIGHT TO 33-C.IVORY TO BAL 12 FOR 14 YARDS (23-T.JEFFERSON).",0,,,2017,14,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,26,OPP,0,,0,,0
2017092400,2017-09-24,1,11,22,JAX,BAL,2,10,74,,0,,0,"(11:22) (SHOTGUN) 5-B.BORTLES PASS INCOMPLETE SHORT MIDDLE TO 84-K.COLE (96-B.URBAN).",0,,,2017,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,26,OPP,0,,0,,0
2017092400,2017-09-24,1,12,31,JAX,BAL,1,10,74,,0,,0,"(12:31) (SHOTGUN) 30-C.GRANT RIGHT GUARD TO BAL 18 FOR 8 YARDS (22-J.SMITH). PENALTY ON JAX-78-J.PARNELL, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BAL 26 - NO PLAY.",0,,,2017,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,"RIGHT GUARD",26,OPP,1,JAX,1,"OFFENSIVE HOLDING",10
2017092100,2017-09-21,4,0,10,LA,SF,1,10,89,,0,,0,"(:10) 16-J.GOFF KNEELS TO SF 12 FOR -1 YARDS.",0,,,2017,0,"UNDER CENTER","QB KNEEL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,11,OPP,0,,0,,0
2017092100,2017-09-21,4,0,53,LA,SF,3,10,69,,1,,0,"(:53) 30-T.GURLEY LEFT END TO SF 11 FOR 20 YARDS (33-R.ROBINSON).",0,,,2017,20,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",31,OPP,0,,0,,0
2017092100,2017-09-21,4,1,40,LA,SF,2,11,68,,0,,0,"(1:40) 30-T.GURLEY UP THE MIDDLE TO SF 31 FOR 1 YARD (90-E.MITCHELL).",0,,,2017,1,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,32,OPP,0,,0,,0
2017092100,2017-09-21,4,1,44,LA,SF,1,10,69,,0,,0,"(1:44) 30-T.GURLEY LEFT GUARD TO SF 32 FOR -1 YARDS (54-R.ARMSTRONG).",0,,,2017,-1,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",31,OPP,0,,0,,0
2017092100,2017-09-21,4,2,0,SF,LA,3,10,50,,0,,0,"(2:00) (SHOTGUN) 2-B.HOYER PASS SHORT LEFT TO 81-T.TAYLOR TO LA 39 FOR 11 YARDS (23-N.ROBEY). PENALTY ON SF-81-T.TAYLOR, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT 50 - NO PLAY.",0,,,2017,11,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,1,0,0,,50,OPP,1,SF,1,"OFFENSIVE PASS INTERFERENCE",10
2017092100,2017-09-21,4,2,8,SF,LA,2,10,50,,0,,0,"(2:08) (SHOTGUN) 2-B.HOYER PASS SHORT RIGHT TO 28-C.HYDE TO 50 FOR NO GAIN (26-M.BARRON, 92-T.SMART). CAUGHT AT SF 45.  5-YDS YAC",0,,,2017,0,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,50,OPP,0,,0,,0
2017092100,2017-09-21,4,2,10,SF,LA,1,10,50,,0,,0,"(2:10) (SHOTGUN) 2-B.HOYER PASS INCOMPLETE SHORT LEFT TO 11-M.GOODWIN.",0,,,2017,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,50,OPP,0,,0,,0
2017092100,2017-09-21,4,2,13,SF,LA,0,0,98,,1,,0,"(PASS FORMATION) TWO-POINT CONVERSION ATTEMPT. 2-B.HOYER PASS TO 81-T.TAYLOR IS INCOMPLETE. ATTEMPT FAILS. DEFENSIVE TWO-POINT ATTEMPT. 90-M.BROCKERS INTERCEPTED THE TRY ATTEMPT. ATTEMPT FAILS.",0,,,2017,0,"UNDER CENTER","TWO-POINT CONVERSION",0,0,0,0,,0,0,0,,0,1,0,0,1,0,,2,OPP,0,,0,,0
2017091713,2017-09-17,1,5,11,GB,ATL,3,8,60,,0,,0,"(5:11) (SHOTGUN) 12-A.RODGERS PASS INCOMPLETE SHORT LEFT TO 80-M.BENNETT (22-K.NEAL). PENALTY ON ATL-22-K.NEAL, DEFENSIVE PASS INTERFERENCE, 8 YARDS, ENFORCED AT ATL 40 - NO PLAY.",0,,,2017,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,1,0,0,,40,OPP,1,ATL,1,"DEFENSIVE PASS INTERFERENCE",8
2017091713,2017-09-17,1,5,43,GB,ATL,2,10,58,,0,,0,"(5:43) 88-T.MONTGOMERY RIGHT GUARD TO ATL 40 FOR 2 YARDS (45-D.JONES). ATL-91-C.UPSHAW WAS INJURED DURING THE PLAY. HE IS OUT.",0,,,2017,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",42,OPP,0,,0,,0
2017091713,2017-09-17,1,5,47,GB,ATL,1,10,58,,0,,0,"(5:47) (SHOTGUN) 12-A.RODGERS PASS INCOMPLETE SHORT LEFT TO 80-M.BENNETT.",0,,,2017,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,42,OPP,0,,0,,0
2017091713,2017-09-17,1,9,51,ATL,GB,0,0,85,,1,,0,"3-M.BRYANT EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-5-M.BOSHER.",0,,,2017,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2017091713,2017-09-17,1,9,55,ATL,GB,3,1,99,,1,,0,"(9:55) 24-D.FREEMAN RIGHT END FOR 1 YARD, TOUCHDOWN. ATL-73-R.SCHRAEDER WAS INJURED DURING THE PLAY. HE IS OUT.",0,,,2017,1,"UNDER CENTER",RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,"RIGHT END",1,OPP,0,,0,,0
2017091713,2017-09-17,1,10,36,ATL,GB,2,3,97,,0,,0,"(10:36) (SHOTGUN) 26-T.COLEMAN LEFT GUARD TO GB 1 FOR 2 YARDS (42-M.BURNETT; 53-N.PERRY).",0,,,2017,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",3,OPP,0,,0,,0
2017091713,2017-09-17,1,11,14,ATL,GB,1,10,90,,0,,0,"(11:14) 18-T.GABRIEL LEFT END PUSHED OB AT GB 3 FOR 7 YARDS (29-K.BRICE).",0,,,2017,7,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"LEFT END",10,OPP,0,,0,,0
2017091713,2017-09-17,1,11,50,ATL,GB,2,4,84,,1,,0,"(11:50) (SHOTGUN) 2-M.RYAN PASS SHORT RIGHT TO 24-D.FREEMAN PUSHED OB AT GB 10 FOR 6 YARDS (29-K.BRICE).",0,,,2017,6,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,16,OPP,0,,0,,0
2017091713,2017-09-17,1,12,29,ATL,GB,1,10,78,,0,,0,"(12:29) (SHOTGUN) 24-D.FREEMAN RIGHT GUARD TO GB 16 FOR 6 YARDS (21-H.CLINTON-DIX).",0,,,2017,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",22,OPP,0,,0,,0
2017091712,2017-09-17,3,6,59,SEA,SF,4,6,60,,0,,0,"(6:59) 9-J.RYAN PUNTS 34 YARDS TO SF 6, CENTER-69-T.OTT, DOWNED BY SEA-26-S.GRIFFIN.",0,,,2017,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0
2017091712,2017-09-17,3,7,4,SEA,SF,3,6,60,,0,,0,"(7:04) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT MIDDLE TO 19-T.MCEVOY.",0,,,2017,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0
2017091712,2017-09-17,3,7,11,SEA,SF,3,11,55,,0,,0,"(7:11) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP RIGHT TO 16-T.LOCKETT. PENALTY ON SF-59-A.LYNCH, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT SF 45 - NO PLAY.",0,,,2017,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,1,0,0,,45,OPP,1,SF,1,"DEFENSIVE OFFSIDE",5
2017091712,2017-09-17,3,7,15,SEA,SF,2,11,55,,0,,0,"(7:15) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 16-T.LOCKETT.",0,,,2017,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0
2017091712,2017-09-17,3,8,6,SEA,SF,1,10,56,,0,,0,"(8:06) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP RIGHT TO 89-D.BALDWIN. PENALTY ON SEA-76-G.IFEDI, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SF 44 - NO PLAY.",0,,,2017,0,SHOTGUN,PASS,0,1,1,0,"DEEP RIGHT",0,0,0,,0,0,0,1,0,0,,44,OPP,1,SEA,1,"OFFENSIVE HOLDING",10
2017091712,2017-09-17,2,0,22,SF,SEA,4,1,81,,0,,0,"(:22) 9-R.GOULD 37 YARD FIELD GOAL IS GOOD, CENTER-86-K.NELSON, HOLDER-5-B.PINION.",0,,,2017,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,19,OPP,0,,0,,0
2017091712,2017-09-17,2,0,29,SF,SEA,2,1,81,,0,,0,"(:29) (SHOTGUN) 2-B.HOYER PASS INCOMPLETE SHORT MIDDLE TO 15-P.GARCON.",0,,,2017,0,SHOTGUN,PASS,0,1,1,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,19,OPP,0,,0,,0
2017091712,2017-09-17,2,0,33,SF,SEA,1,10,72,,0,,0,"(:33) (SHOTGUN) 2-B.HOYER PASS SHORT RIGHT TO 15-P.GARCON TO SEA 19 FOR 9 YARDS (25-R.SHERMAN).",0,,,2017,9,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,28,OPP,0,,0,,0
2017091711,2017-09-17,3,3,39,WAS,LA,4,7,67,,0,,0,"(3:39) 3-D.HOPKINS 51 YARD FIELD GOAL IS NO GOOD, HIT RIGHT UPRIGHT, CENTER-57-N.SUNDBERG, HOLDER-5-T.WAY.",0,,,2017,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,33,OPP,0,,0,,0
2017092404,2017-09-24,1,10,43,ATL,DET,1,10,86,,0,,0,"(10:43) 2-M.RYAN SACKED AT DET 20 FOR -6 YARDS (78-J.VALOAGA).",0,,,2017,-6,"UNDER CENTER",SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,14,OPP,0,,0,,0
2017092409,2017-09-24,4,0,56,PHI,NYG,4,7,72,,0,,0,"(:56) 4-J.ELLIOTT 46 YARD FIELD GOAL IS GOOD, CENTER-45-R.LOVATO, HOLDER-8-D.JONES.",0,,,2017,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,28,OPP,0,,0,,0
2017092409,2017-09-24,4,1,1,PHI,NYG,3,7,72,,0,,0,"(1:01) (SHOTGUN) 11-C.WENTZ PASS INCOMPLETE SHORT RIGHT TO 17-A.JEFFERY.",0,,,2017,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,28,OPP,0,,0,,0
2017092409,2017-09-24,4,1,14,PHI,NYG,2,13,66,,0,,0,"(1:14) (SHOTGUN) 11-C.WENTZ PASS SHORT LEFT TO 86-Z.ERTZ TO NYG 28 FOR 6 YARDS (57-K.ROBINSON).",0,,,2017,6,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,34,OPP,0,,0,,0
2017092409,2017-09-24,4,1,54,PHI,NYG,1,25,54,,0,,0,"(1:54) (SHOTGUN) 11-C.WENTZ PASS SHORT MIDDLE TO 86-Z.ERTZ TO NYG 34 FOR 12 YARDS (57-K.ROBINSON).",0,,,2017,12,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0
2017092409,2017-09-24,4,2,0,PHI,NYG,1,10,69,,0,,0,"(2:00) (SHOTGUN) 28-W.SMALLWOOD RIGHT END TO NYG 31 FOR NO GAIN (94-D.TOMLINSON). PENALTY ON PHI-17-A.JEFFERY, FACE MASK (15 YARDS), 15 YARDS, ENFORCED AT NYG 31 - NO PLAY.",0,,,2017,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,"RIGHT END",31,OPP,1,PHI,1,"FACE MASK (15 YARDS)",15
